"crime_id","report_number","address","offense_description","offense_category","state_offense_code","arrest_charge","charge_description","incident_timestamp","incident_time","day_of_week","hour_of_day","year","scout_car_area","precinct","block_id","neighborhood","council_district","zip_code","longitude","latitude","oid","Geometry"
"3000509","1612080067","W Outer Dr & Mendota St","MOTOR VEHICLE THEFT","STOLEN VEHICLE","2401","24001","MOTOR VEHICLE THEFT","12/08/2016 12:45:00","07:45:00","4","7","2016","1202","12","261635388001010","McDowell","2","48221","-83.1665662044485","42.4348862562726","399","POINT (-83.16656620399993 42.43488625600003)"
"3000514","1612080068","Santa Maria St & Edinborough Rd","MOTOR VEHICLE THEFT","STOLEN VEHICLE","2401","24001","MOTOR VEHICLE THEFT","12/08/2016 08:30:00","03:30:00","4","3","2016","0807","08","261635406003005","Evergreen-Outer Drive","1","48219","-83.2340058181669","42.4175377515455","400","POINT (-83.23400581799996 42.417537752000044)"
"3000518","1612080066","Woodward Ave & W Willis St","LARCENY - THEFT OF MOTOR VEHICLE PARTS / ACCESSORIES","LARCENY","2306","23006","LARCENY - THEFT OF MOTOR VEHICLE PARTS / ACCESSORIES","12/08/2016 07:00:00","02:00:00","4","2","2016","0309","03","261635203001004","Midtown","6","48201","-83.060752603117","42.3516772560925","401","POINT (-83.06075260299997 42.35167725600007)"
"3000520","1612070323","Joy Rd & Mansfield St","ROBBERY","ROBBERY","1201","12000","ROBBERY","12/08/2016 09:00:00","04:00:00","4","4","2016","0608","06","261635453003012","Joy Community","7","48228","-83.2032664731564","42.3580446131631","402","POINT (-83.20326647299999 42.35804461300006)"
"3000531","1612080088","Dequindre St & E Warren Ave","FRAUD - CREDIT CARD/AUTOMATIC TELLER MACHINE","FRAUD","2602","26002","FRAUD - CREDIT CARD/AUTOMATIC TELLER MACHINE","12/07/2016 02:00:00","21:00:00","2","21","2016","0703","07","261639859001017","Poletown East","5","48207","-83.0477381857811","42.362916468287","403","POINT (-83.04773818599995 42.36291646800004)"
"3000534","1612080093","Puritan St & La Salle Ave","BURGLARY - FORCED ENTRY","BURGLARY","2201","22001","BURGLARY - FORCED ENTRY","12/06/2016 03:00:00","22:00:00","1","22","2016","1212","12","261635301003016","Martin Park","2","48221","-83.1254234000142","42.4102109611292","404","POINT (-83.12542339999999 42.410210961000075)"
"3000539","1612080099","Florence St & Wildemere St","MOTOR VEHICLE THEFT","STOLEN VEHICLE","2401","24001","MOTOR VEHICLE THEFT","12/08/2016 06:00:00","01:00:00","4","1","2016","1212","12","261635302001008","Martin Park","2","48221","-83.13264678744","42.4124985505013","405","POINT (-83.13264678699994 42.412498551000056)"
"3000541","1612080107","Sussex St & Eaton St","FRAUD - FALSE PRETENSE / SWINDLE / CONFIDENCE GAME","FRAUD","2601","26001","FRAUD - FALSE PRETENSE / SWINDLE / CONFIDENCE GAME","10/19/2016 07:00:00","03:00:00","3","3","2016","0202","02","261635377003006","Hubbell-Lyndon","1","48227","-83.1948275605453","42.3968152818346","406","POINT (-83.19482756099995 42.396815282000034)"
"3000542","1612080108","Rochelle St & Gratiot Ave","INTIMIDATION / STALKING","ASSAULT","1303","13003","INTIMIDATION / STALKING","12/08/2016 19:20:00","14:20:00","4","14","2016","0906","09","261635004004009","Mapleridge","4","48205","-82.9856454981845","42.4230339868579","407","POINT (-82.98564549799994 42.42303398700005)"
"3000543","1612080080","Vassar Ave & Huntington Rd","ASSAULT AND BATTERY/SIMPLE ASSAULT","ASSAULT","1301","13001","ASSAULT AND BATTERY/SIMPLE ASSAULT","12/08/2016 18:05:00","13:05:00","4","13","2016","0803","08","261635407004004","O'Hair Park","1","48219","-83.233510620867","42.4333260122446","408","POINT (-83.23351062099994 42.433326012000066)"
"3000546","1612080102","Patton St & Trojan St","BURGLARY - FORCED ENTRY","BURGLARY","2201","22001","BURGLARY - FORCED ENTRY","12/07/2016 11:38:00","06:38:00","3","6","2016","0802","08","261635409001021","Evergreen Lahser 7/8","1","48219","-83.2453493075794","42.4402101996672","409","POINT (-83.24534930799996 42.44021020000008)"
"3000547","1612080115","Ashland St & Essex Ave","MOTOR VEHICLE THEFT","STOLEN VEHICLE","2401","24001","MOTOR VEHICLE THEFT","12/07/2016 10:00:00","05:00:00","3","5","2016","0512","05","261635132003001","Jefferson Chalmers","4","48215","-82.9362581632314","42.3686021256435","410","POINT (-82.93625816299993 42.36860212600004)"
"3000553","1612080076","Minerva St & Marseilles St","BURGLARY - FORCED ENTRY - UNOCCUPIED BUILDING","BURGLARY","2201","22075","BURGLARY - FORCED ENTRY - UNOCCUPIED BUILDING","12/08/2016 15:34:00","10:34:00","4","10","2016","0505","05","261635015001004","Cornerstone Village","4","48224","-82.9277991491959","42.419025977567","411","POINT (-82.92779914899995 42.419025978000036)"
"3000556","1612080124","Bryanston Crescent St & Antietam Ave","MOTOR VEHICLE THEFT","STOLEN VEHICLE","2401","24001","MOTOR VEHICLE THEFT","12/08/2016 08:00:00","03:00:00","4","3","2016","0709","07","261635169001004","Elmwood Park","5","48207","-83.0304280672141","42.3470262529848","412","POINT (-83.03042806699995 42.34702625300008)"
"3000557","1612080087","Schaefer Hwy & W McNichols Rd","BURGLARY - FORCED ENTRY","BURGLARY","2201","22001","BURGLARY - FORCED ENTRY","12/08/2016 16:22:00","11:22:00","4","11","2016","1207","12","261635395001026","Schulze","2","48235","-83.1798105729848","42.416598675301","413","POINT (-83.17981057299994 42.416598675000046)"
"3000560","1612080128","E Outer Dr & Ryan Rd","LARCENY - THEFT OF MOTOR VEHICLE PARTS / ACCESSORIES","LARCENY","2306","23006","LARCENY - THEFT OF MOTOR VEHICLE PARTS / ACCESSORIES","12/08/2016 06:00:00","01:00:00","4","1","2016","1103","11","261635068003030","Farwell","3","48234","-83.0635700505728","42.4405390511938","414","POINT (-83.06357005099994 42.44053905100003)"
"3000567","1612080133","Crusade St & Edmore Dr","FAMILY - ABUSE / NEGLECT NONVIOLENT","FAMILY OFFENSE","3801","38001","FAMILY - ABUSE / NEGLECT NONVIOLENT","12/08/2011 09:59:00","04:59:00","4","4","2011","0903","09","261635002001008","Regent Park","3","48205","-82.961053369283","42.4472945988855","415","POINT (-82.96105336899996 42.44729459900003)"
"3000569","1612080117","Joy Rd & Mansfield St","BURGLARY - FORCED ENTRY","BURGLARY","2201","22001","BURGLARY - FORCED ENTRY","12/08/2016 10:00:00","05:00:00","4","5","2016","0608","06","261635453003012","Joy Community","7","48228","-83.2032664731564","42.3580446131631","416","POINT (-83.20326647299999 42.35804461300006)"
"3000574","1612080094","Joseph Campau St & McLean St","BURGLARY - ENTRY WITHOUT FORCE (INTENT TO COMMIT)","BURGLARY","2202","22002","BURGLARY - ENTRY WITHOUT FORCE (INTENT TO COMMIT)","12/08/2016 19:49:00","14:49:00","4","14","2016","1110","11","261635105003021","Campau/Banglatown","3","48212","-83.0660317158547","42.4089830284466","417","POINT (-83.06603171599994 42.40898302800008)"
"3000577","1612080109","14th St & Hughes St","ASSAULT AND BATTERY/SIMPLE ASSAULT","ASSAULT","1301","13001","ASSAULT AND BATTERY/SIMPLE ASSAULT","12/08/2016 10:00:00","05:00:00","4","5","2016","1212","12","261635301001013","Pilgrim Village","2","48238","-83.1200819890936","42.4055126216725","418","POINT (-83.12008198899997 42.40551262200006)"
"3000593","1612080085","Patton St & Constance Ave","BURGLARY - FORCED ENTRY","BURGLARY","2201","22001","BURGLARY - FORCED ENTRY","12/02/2016 11:30:00","06:30:00","5","6","2016","0609","06","261635461004004","Warrendale","7","48228","-83.2419219864752","42.3538512595827","419","POINT (-83.24192198599997 42.353851260000056)"
"3000599","1612080156","Pitt St & Pearl St","FRAUD - IMPERSONATION","FRAUD","2603","26003","FRAUD - IMPERSONATION","12/08/2016 19:30:00","14:30:00","4","14","2016","0407","04","261635241002004","Springwells","6","48209","-83.1315398914207","42.312144623918","420","POINT (-83.13153989099999 42.31214462400004)"
"3000600","1612080158","Ward St & W McNichols Rd","MOTOR VEHICLE THEFT","STOLEN VEHICLE","2401","24001","MOTOR VEHICLE THEFT","12/08/2016 13:00:00","08:00:00","4","8","2016","1207","12","261635395001022","Schulze","2","48235","-83.1749388738761","42.4166321296365","421","POINT (-83.17493887399996 42.41663213000004)"
"3000629","1612080191","Farmbrook St & Rockcastle St","BURGLARY - FORCED ENTRY","BURGLARY","2201","22001","BURGLARY - FORCED ENTRY","12/08/2016 03:00:00","22:00:00","3","22","2016","0505","05","261635015002007","Cornerstone Village","4","48224","-82.9285144823779","42.4217070393251","422","POINT (-82.92851448199997 42.42170703900007)"
"3000631","1612080193","Forrer St & Chalfonte St","FRAUD - IMPERSONATION","FRAUD","2603","26003","FRAUD - IMPERSONATION","11/17/2016 17:24:00","12:24:00","4","12","2016","0814","08","261635423001004","Grand River-St Marys","1","48227","-83.2014622091803","42.3992451530117","423","POINT (-83.20146220899994 42.39924515300004)"
"3000636","1612080192","Keeler St & Evergreen Rd","FRAUD - IMPERSONATION","FRAUD","2603","26003","FRAUD - IMPERSONATION","12/08/2016 05:00:00","00:00:00","4","0","2016","0810","08","261635434001010","Brightmoor","1","48223","-83.2375112566399","42.4024943467992","424","POINT (-83.23751125699994 42.40249434700007)"
"3000642","1612080164","Balfour Rd & Grayton St","BURGLARY - FORCED ENTRY","BURGLARY","2201","22001","BURGLARY - FORCED ENTRY","12/08/2016 22:02:00","17:02:00","4","17","2016","0907","09","261635009002008","Yorkshire Woods","4","48224","-82.9458880886698","42.4187670163083","425","POINT (-82.94588808899994 42.41876701600006)"
"3000659","1612080205","Centre St & Randolph St","MISCELLANEOUS CRIMINAL OFFENSE","MISCELLANEOUS","7399","73000","MISCELLANEOUS CRIMINAL OFFENSE","12/07/2016 22:45:00","17:45:00","3","17","2016","0312","03","261635172002058","Downtown","6","48226","-83.0457422673401","42.3357841807586","426","POINT (-83.04574226699998 42.335784181000065)"
"3000670","1612080225","Frankfort St & Chatsworth St","FRAUD - CREDIT CARD/AUTOMATIC TELLER MACHINE","FRAUD","2602","26002","FRAUD - CREDIT CARD/AUTOMATIC TELLER MACHINE","12/08/2016 23:30:00","18:30:00","4","18","2016","0504","05","261635013003004","Morningside","4","48224","-82.9467976281404","42.401949591349","427","POINT (-82.94679762799996 42.40194959100006)"
"3000678","1612080230","Stout St & Santa Maria St","MOTOR VEHICLE THEFT","STOLEN VEHICLE","2401","24001","MOTOR VEHICLE THEFT","12/08/2016 10:01:00","05:01:00","4","5","2016","0806","08","261635411005004","Holcomb Community","1","48219","-83.242496555918","42.4173397309791","428","POINT (-83.24249655599994 42.41733973100003)"
"3000702","1612080262","Tireman St & Pierson St","BURGLARY - FORCED ENTRY","BURGLARY","2201","22001","BURGLARY - FORCED ENTRY","12/08/2016 16:00:00","11:00:00","4","11","2016","0609","06","261635462003023","Rouge Park","7","48228","-83.2447545983486","42.3501708327228","429","POINT (-83.24475459799999 42.35017083300005)"
"3000703","1612080264","Lenore Ave & W 7 Mile Rd","INTIMIDATION / STALKING","ASSAULT","1303","13003","INTIMIDATION / STALKING","12/09/2016 02:30:00","21:30:00","4","21","2016","0805","08","261635413002004","Five Points","1","48219","-83.2817661760513","42.4287824739205","430","POINT (-83.28176617599996 42.42878247400006)"
"3000712","1612080245","Marseilles St & Berden St","BURGLARY - FORCED ENTRY","BURGLARY","2201","22001","BURGLARY - FORCED ENTRY","12/08/2016 10:00:00","05:00:00","4","5","2016","0505","05","261635015001005","Cornerstone Village","4","48224","-82.9267228759004","42.4173913111308","431","POINT (-82.92672287599999 42.417391311000074)"
"3000714","1612080281","Dickerson St & Wilshire Dr","DAMAGE TO PROPERTY","DAMAGE TO PROPERTY","2900","29000","DAMAGE TO PROPERTY","12/08/2016 22:30:00","17:30:00","4","17","2016","0910","09","261635042001006","Outer Drive-Hayes","4","48213","-82.9781534144821","42.4102642257456","432","POINT (-82.97815341399996 42.41026422600004)"
"3000715","1612080166","Artesian St & Constance St","WEAPONS OFFENSE - CONCEALED","WEAPONS OFFENSES","5201","52001","WEAPONS OFFENSE - CONCEALED","12/08/2016 22:15:00","17:15:00","4","17","2016","0610","06","261635460004006","Warrendale","7","48228","-83.226076327417","42.3541005383382","433","POINT (-83.22607632699999 42.35410053800007)"
"3000721","1612080284","Whitlock St & Asbury Park","BURGLARY - FORCED ENTRY","BURGLARY","2201","22001","BURGLARY - FORCED ENTRY","12/06/2016 12:00:00","07:00:00","2","7","2016","0612","06","261635456003001","Warren Ave Community","7","48228","-83.2060331680088","42.339920555973","434","POINT (-83.20603316799998 42.33992055600004)"
"3000728","1612080296","Marquette St & Linwood St","LARCENY - OTHER","LARCENY","2307","23007","LARCENY - OTHER","12/08/2016 22:00:00","17:00:00","4","17","2016","0304","03","261635223002033","NW Goldberg","5","48208","-83.0973330393982","42.3573419639357","435","POINT (-83.09733303899998 42.35734196400006)"
"3000734","1612080303","Keeler St & Stahelin Rd","BURGLARY - FORCED ENTRY","BURGLARY","2201","22001","BURGLARY - FORCED ENTRY","12/07/2016 18:00:00","13:00:00","3","13","2016","0811","08","261635429001014","Rosedale Park","1","48223","-83.2265455228672","42.4027134376715","436","POINT (-83.22654552299997 42.402713438000035)"
"3000749","1612080308","Harold St & Buffalo St","AGGRAVATED / FELONIOUS ASSAULT","AGGRAVATED ASSAULT","1302","13002","AGGRAVATED / FELONIOUS ASSAULT","12/08/2016 04:30:00","23:30:00","3","23","2016","1111","11","261635106001025","Buffalo Charles","3","48212","-83.0473276034338","42.4064008911784","437","POINT (-83.04732760299999 42.40640089100003)"
"3000762","1612080271","Livernois Ave & Oakman Blvd","ROBBERY","ROBBERY","1201","12000","ROBBERY","12/09/2016 01:52:00","20:52:00","4","20","2016","1002","10","261635365004003","Oakman Blvd Community","2","48238","-83.1395891256503","42.3905907325243","438","POINT (-83.13958912599998 42.39059073300007)"
"3000767","1612080299","Glendale St & Burt Rd","FRAUD - CREDIT CARD/AUTOMATIC TELLER MACHINE","FRAUD","2602","26002","FRAUD - CREDIT CARD/AUTOMATIC TELLER MACHINE","12/09/2016 02:00:00","21:00:00","4","21","2016","0603","06","261635439002033","Brightmoor","1","48223","-83.2464805580781","42.3814123174042","439","POINT (-83.24648055799997 42.38141231700007)"
"3000771","1612080320","Artesian St & W Warren Ave","DAMAGE TO PROPERTY","DAMAGE TO PROPERTY","2900","29000","DAMAGE TO PROPERTY","12/09/2016 05:00:00","00:00:00","5","0","2016","0610","06","261635459005006","Warrendale","7","48228","-83.2256504721896","42.3432860577949","440","POINT (-83.22565047199998 42.34328605800005)"
"3000780","1612080330","Helen St & Unknown","BURGLARY - FORCED ENTRY","BURGLARY","2201","22001","BURGLARY - FORCED ENTRY","12/09/2016 05:04:00","00:04:00","5","0","2016","1111","11","261635110002001","Airport Sub","3","48212","-83.0309252229994","42.4175664629754","441","POINT (-83.03092522299994 42.41756646300007)"
"3000784","1612080334","S Riverdale Dr & Beaverland St","LARCENY - OTHER","LARCENY","2307","23007","LARCENY - OTHER","12/08/2016 10:00:00","05:00:00","4","5","2016","0809","08","261635442002007","Riverdale","1","48219","-83.2660002054383","42.4126660635084","442","POINT (-83.26600020499995 42.412666064000064)"
"3000787","1612080340","Majestic St & Woodmont Ave","ASSAULT AND BATTERY/SIMPLE ASSAULT","ASSAULT","1301","13001","ASSAULT AND BATTERY/SIMPLE ASSAULT","12/09/2016 06:59:00","01:59:00","5","1","2016","0611","06","261635455006005","Warren Ave Community","7","48228","-83.2070075630181","42.3459100323967","443","POINT (-83.207007563 42.34591003200006)"
"3000805","1612080332","18th St & Butternut St","VIOLATION OF CONTROLED SUBSTANCE ACT - (VCSA)","DANGEROUS DRUGS","3501","35001","VIOLATION OF CONTROLED SUBSTANCE ACT - (VCSA)","12/09/2016 06:19:00","01:19:00","5","1","2016","0310","03","261635215002011","North Corktown","6","48216","-83.0838454264721","42.3346815256718","444","POINT (-83.08384542599998 42.334681526000054)"
"3000807","1612080355","Gratiot Ave & Manning St","ROBBERY","ROBBERY","1201","12000","ROBBERY","12/09/2016 08:50:00","03:50:00","5","3","2016","0902","09","261635003004008","Regent Park","3","48205","-82.9739281920922","42.4408246750233","445","POINT (-82.97392819199996 42.440824675000044)"
"3000811","1612080344","Dolson St & Lahser Rd","AGGRAVATED / FELONIOUS ASSAULT","AGGRAVATED ASSAULT","1302","13002","AGGRAVATED / FELONIOUS ASSAULT","12/09/2016 07:30:00","02:30:00","5","2","2016","0603","06","261635439001008","Brightmoor","1","48223","-83.2561663851324","42.3819575629926","446","POINT (-83.25616638499997 42.38195756300007)"
"3000811","1612080344","Dolson St & Lahser Rd","AGGRAVATED / FELONIOUS ASSAULT","BURGLARY","2201","22001","BURGLARY - FORCED ENTRY","12/09/2016 07:30:00","02:30:00","5","2","2016","0603","06","261635439001008","Brightmoor","1","48223","-83.2561663851324","42.3819575629926","447","POINT (-83.25616638499997 42.38195756300007)"
"3000822","1612090001","W Grand Blvd & W Warren Ave","BURGLARY - FORCED ENTRY","BURGLARY","2201","22001","BURGLARY - FORCED ENTRY","12/09/2016 08:20:00","03:20:00","5","3","2016","0304","03","261635221001005","Chadsey Condon","6","48210","-83.1081299495543","42.3447976973903","448","POINT (-83.10812994999998 42.34479769700005)"
"3000827","1612090003","Federal Ave & 8 Mile Rd","ASSAULT AND BATTERY/SIMPLE ASSAULT","ASSAULT","1301","13001","ASSAULT AND BATTERY/SIMPLE ASSAULT","12/09/2016 05:30:00","00:30:00","5","0","2016","1105","11","261635051001005","Conner Creek","3","48234","-83.019853899468","42.4485980240279","449","POINT (-83.01985389899994 42.448598024000034)"
"3000835","1612090007","W Grand Blvd & Melrose St","AGGRAVATED / FELONIOUS ASSAULT","AGGRAVATED ASSAULT","1302","13002","AGGRAVATED / FELONIOUS ASSAULT","12/09/2016 10:14:00","05:14:00","5","5","2016","0302","03","261635112001028","North End","5","48211","-83.0632761823102","42.3740942703378","450","POINT (-83.06327618199998 42.37409427000006)"
"3000843","1612090016","Kendall St & Montrose St","AGGRAVATED / FELONIOUS ASSAULT","AGGRAVATED ASSAULT","1302","13002","AGGRAVATED / FELONIOUS ASSAULT","12/09/2016 10:00:00","05:00:00","5","5","2016","0814","08","261635424001005","Greenfield-Grand River","1","48227","-83.2003314148371","42.3893178397466","451","POINT (-83.20033141499994 42.38931784000005)"
"3000847","1612090024","Mack Ave & Fairview St","AGGRAVATED / FELONIOUS ASSAULT","AGGRAVATED ASSAULT","1302","13002","AGGRAVATED / FELONIOUS ASSAULT","12/09/2016 10:24:00","05:24:00","5","5","2016","0501","05","261635141003008","West End","4","48214","-82.9817354835745","42.3777450753817","452","POINT (-82.98173548399996 42.377745075000064)"
"3000847","1612090024","Mack Ave & Fairview St","AGGRAVATED / FELONIOUS ASSAULT","DAMAGE TO PROPERTY","2900","29000","DAMAGE TO PROPERTY","12/09/2016 10:24:00","05:24:00","5","5","2016","0501","05","261635141003008","West End","4","48214","-82.9817354835745","42.3777450753817","453","POINT (-82.98173548399996 42.377745075000064)"
